CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer
22142,,Colin,G,Rai,,3562 East Avenue,# 5,Berkeley,California,United States,94704,880-555-0186,1963-07-15,Partial College,Skilled Manual,M,M,1,1,0,1,74504.0,1
24999,,Alexandra,S,James,,111-555-019 Mt. Everest Court,,Downey,California,United States,90241,579-555-0173,1955-02-17,Partial College,Professional,F,S,1,1,1,2,16280.0,0
22473,,Chloe,L,Coleman,,7884 Revision Dr.,,Novato,California,United States,94947,1 (11) 500 555-0192,1963-08-20,Partial College,Professional,F,S,1,1,1,2,49835.0,0
14634,,Gary,W,Rubio,,Alderstr 456,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0161,1957-08-14,Graduate Degree,Management,M,S,1,1,0,0,52145.0,1
28211,,Dominic,L,Mehta,,7370 Orchid Ct.,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0194,1956-09-04,Graduate Degree,Management,M,M,1,0,0,1,127800.0,1
26117,,Lucas,,Phillips,,7750 Adobe St.,,Cliffside,British Columbia,Canada,V8Y 1L1,1 (11) 500 555-0185,1954-06-21,Graduate Degree,Skilled Manual,M,M,1,0,0,1,20766.0,0
25943,,Richard,,Murphy,,6462 Discovery Bay,,Beverly Hills,California,United States,90210,1 (11) 500 555-0175,1946-07-01,High School,Skilled Manual,M,M,1,2,0,0,75164.0,0
27824,,Jésus,,Romero,,Wolfgangstraße 8,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0136,1970-11-07,High School,Skilled Manual,M,M,0,2,0,4,52953.0,0
26484,,Pamela,L,Lopez,,"7, rue Lauriston",,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0114,1967-02-07,Partial College,Skilled Manual,F,M,1,1,0,1,65575.0,0
24885,,Lucas,,Lopez,,7907 Bimmelsweg 2,,San Carlos,California,United States,94070,1 (11) 500 555-0115,1968-04-23,Bachelors ,Skilled Manual,M,S,1,1,2,2,23844.0,0
20479,,Bryant,C,Perez,,3904 Aance Court,,Beverly Hills,California,United States,90210,939-555-0179,1955-05-09,Bachelors ,Management,M,M,1,0,1,2,54200.0,0
21143,,David,R,Jones,,9903 Pinehill Rd,,Shawnee,British Columbia,Canada,V9B 5T2,746-555-0107,1976-06-06,High School,Skilled Manual,M,S,1,2,0,0,133128.0,0
18509,,Timothy,R,Cooper,,5121 Candlestick Dr.,,Paderborn,Nordrhein-Westfalen,Germany,33098,151-555-0136,1964-01-23,Graduate Degree,Clerical,M,S,1,0,0,4,90937.0,0
13685,,Reginald,S,Gomez,,8741 Pear Dr.,,Lemon Grove,California,United States,91945,755-555-0113,1954-03-03,Graduate Degree,Professional,M,M,1,1,4,5,21018.0,1
26706,,Natalie,C,Collins,,8964 Yosemite Ct,Unit C,Glendale,California,United States,91203,298-555-0171,1977-08-25,Graduate Degree,Professional,F,S,0,0,0,4,94149.0,0
16075,,Eric,,Zhang,,1088 Springwood Drive,,Yakima,Washington,United States,98901,570-555-0110,1969-10-11,Bachelors ,Management,M,S,0,0,3,4,87799.0,1
12936,,Emily,M,Flores,,663 San Simeon Drive,,Fremont,California,United States,94536,157-555-0126,1953-06-17,High School,Professional,F,M,0,2,0,2,117047.0,0
23244,,Jada,K,Morris,,2603 Mille Ct.,,Port Orchard,Washington,United States,90766,148-555-0159,1964-03-18,Partial College,Professional,F,S,1,2,1,2,92570.0,0
11859,,Jeremy,A,James,,10257 N Francisco,,Spokane,Washington,United States,99202,560-555-0127,1961-06-20,Partial College,Professional,M,M,1,2,1,2,83708.0,0
29027,,Katrina,E,Raje,,5806 Terrapin Court,,Cliffside,British Columbia,Canada,V8Y 1L1,826-555-0131,1960-05-08,Partial College,Skilled Manual,F,M,1,1,0,1,48600.0,0
26973,,Max,,Rubio,,"29, rue des Berges",,London,England,United Kingdom,SW19 3RU,1 (11) 500 555-0144,1947-06-22,Bachelors ,Skilled Manual,M,M,1,0,0,1,46602.0,0
28055,,Janet,,Gutierrez,,1263 Colfinian Way,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0119,1975-04-25,High School,Skilled Manual,F,M,1,2,0,4,46343.0,0
11286,,Sandra,,Chen,,6228 York Dr.,,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0113,1956-06-19,Graduate Degree,Skilled Manual,F,M,0,0,0,1,19990.0,0
11955,,Seth,F,Young,,8429 Santa Barbara Rd,,Los Angeles,California,United States,90012,1 (11) 500 555-0122,1972-03-13,Graduate Degree,Skilled Manual,M,M,1,0,0,0,150189.0,0
25426,,Marshall,K,Zhu,,9149 Turner Dr,,Newcastle,New South Wales,Australia,2300,965-555-0197,1963-07-18,Bachelors ,Professional,M,M,1,2,0,0,75279.0,1
15405,,Mary,,Wright,,9597 San Ramon Road,,National City,California,United States,91950,183-555-0137,1978-09-11,Partial College,Skilled Manual,F,S,0,2,0,0,78807.0,0
24412,,Arianna,A,Garcia,,7207 Ahneita Dr.,,Lynnwood,Washington,United States,98036,907-555-0164,1962-11-24,Graduate Degree,Professional,F,M,1,0,0,1,74534.0,0
28676,,Alan,T,Cai,,4428 Krueger Drive,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0140,1965-01-05,Bachelors ,Professional,M,S,0,0,0,2,104493.0,0
27156,,Kaitlyn,M,Davis,,Heiderweg 4982,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0138,1958-10-21,Graduate Degree,Management,F,S,1,0,0,1,64338.0,0
17906,,Grace,,Ward,,8385 Lake Meadow Pl.,,Sooke,British Columbia,Canada,V0,1 (11) 500 555-0153,1948-07-11,Partial College,Professional,F,M,0,2,0,3,13344.0,0
24382,,Edwin,W,Chen,,9817 Loello Ave.,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0144,1972-10-17,Bachelors ,Professional,M,M,1,0,4,4,154792.0,1
27959,,Cedric,R,Pal,,9093 Peterson Place,,Saint Ouen,Somme,France,80610,1 (11) 500 555-0111,1953-04-07,Partial College,Manual,M,M,1,1,1,1,170359.0,0
27718,,Nelson,D,Martin,,5637 Kiska Court,,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0146,1980-11-15,Partial College,Professional,M,M,1,3,4,4,82499.0,1
16375,,Shawn,F,Raji,,-08-1 San Miguel Road,,Verrieres Le Buisson,Essonne,France,91370,589-555-0123,1950-09-15,Partial College,Manual,M,M,1,0,1,1,41698.0,0
14708,,Savannah,,Diaz,,5070 Springfield Dr.,,Imperial Beach,California,United States,91932,791-555-0197,1977-02-18,Graduate Degree,Skilled Manual,F,M,1,0,0,1,88555.0,0
27614,,Edwin,W,Liu,,2313 View Glenn Drive,,Berlin,Saarland,Germany,14197,355-555-0172,1967-11-22,High School,Manual,M,S,0,1,1,1,127623.0,0
11251,,Calvin,,Nara,,1730 Chaniaral,,Paris,Seine (Paris),France,75007,836-555-0162,1961-08-08,Bachelors ,Clerical,M,M,1,0,0,3,69994.0,0
18094,,Evan,S,Richardson,,3001 Harvard Court,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0119,1974-02-26,High School,Management,M,M,1,3,5,5,46453.0,1
25449,,Grace,J,Martinez,, Dam Oanty Way,,Lake Oswego,Oregon,United States,97034,1 (11) 500 555-0120,1969-03-04,Bachelors ,Management,F,M,1,4,3,3,133243.0,0
14054,,Kyle,H,Bryant,,1465 Maniso Ct.,,Sooke,British Columbia,Canada,V0,1 (11) 500 555-0155,1968-08-22,High School,Skilled Manual,M,M,0,2,0,2,112659.0,0
11605,,Amanda,,King,,Nonnendamm 123,,Salem,Oregon,United States,97301,1 (11) 500 555-0175,1963-06-02,Partial College,Skilled Manual,F,S,1,2,0,0,57396.0,0
15649,,Richard,,Campbell,,7522 Athene Dr.,,Spring Valley,California,United States,91977,1 (11) 500 555-0148,1958-12-01,Bachelors ,Management,M,M,1,0,3,4,82512.0,1
19383,,Lucas,E,Perry,,2415 Bellwood Dr,,Royal Oak,British Columbia,Canada,V8X,1 (11) 500 555-0125,1973-10-03,Partial College,Clerical,M,S,1,1,0,2,17787.0,0
12178,,Stephanie,C,Diaz,,9241 Dalis Dr.,,Victoria,British Columbia,Canada,V8V,1 (11) 500 555-0170,1968-03-28,Partial College,Professional,F,S,1,4,2,4,95729.0,1
11596,,Steve,A,en,,9161 Scottsdale Rd.,,Bellflower,California,United States,90706,249-555-0134,1956-06-08,Bachelors ,Management,M,S,0,1,1,4,90449.0,0
23467,,Jessica,S,Ross,,5686 Santa Lucia Dr.,,Colma,California,United States,94014,515-555-0163,1937-03-01,Bachelors ,Management,F,M,1,2,0,5,159549.0,0
26770,,Thomas,,Hill,,5910 Yncho Street,,Spokane,Washington,United States,99202,306-555-0167,1960-05-08,High School,Professional,M,S,0,3,3,4,73612.0,0
13164,,Dustin,J,Xie,,6561 Keller Ridge Drive,,Hervey Bay,Queensland,Australia,4655,385-555-0165,1970-03-08,Bachelors ,Professional,M,S,0,1,0,0,114086.0,0
29364,,Micah,S,Zeng,,Auf dem Ufer 164,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0146,1946-11-16,Bachelors ,Clerical,M,M,0,0,0,0,26595.0,0
15138,,Tina,J,Patel,,2007 Pavenate Court,,Orly,Val de Marne,France,94310,1 (11) 500 555-0118,1974-04-21,Partial College,Clerical,F,S,0,2,2,2,106383.0,0
18138,,Barry,V,Raman,,Heiderplatz 591,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0121,1961-08-26,Bachelors ,Professional,M,S,1,2,4,4,136965.0,1
13019,,Isaiah,M,Kelly,,131-555-012 Seawind Dr.,,Concord,California,United States,94519,1 (11) 500 555-0141,1937-03-20,Bachelors ,Management,M,M,1,4,3,3,88771.0,0
11453,,Grant,S,Jai,,166 Colobury Drive,,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0152,1969-03-07,High School,Manual,M,S,0,1,1,1,52790.0,0
26812,,Dana,C,Rubio,,2221 Graas St.,,Les Ulis,Essonne,France,91940,1 (11) 500 555-0174,1944-07-18,Partial High School,Manual,F,S,1,2,2,3,51344.0,1
23428,,Dustin,V,Andersen,,"801, rue des Rosiers",,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0147,1953-09-17,High School,Skilled Manual,M,M,1,2,0,4,106458.0,0
20746,,Nichole,L,Xu,,"28, rue Henri Gagnon",,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0139,1961-03-15,High School,Manual,F,S,0,0,1,1,87036.0,0
12834,,Ronald,,Subram,,"24, route de Marseille",,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0129,1969-04-04,Partial College,Management,M,M,0,3,5,5,112036.0,1
19526,,Kristopher,L,Vance,,"11, rue Saint Denis",,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0137,1972-02-20,High School,Manual,M,M,1,2,0,0,10361.0,0
27773,,Katelyn,C,Sanchez,,"98, place de la République",,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0121,1968-02-12,High School,Management,F,M,1,4,5,5,41058.0,1
17043,,Arturo,,Jai,,9742 Mt. Dell Dr.,,Billericay,England,United Kingdom,CM11,594-555-0155,1945-04-07,Bachelors ,Skilled Manual,M,M,1,1,0,1,31016.0,0
13154,,Chloe,A,Gonzales,,9761 Dalis Dr.,,Grossmont,California,United States,91941,169-555-0185,1975-08-13,High School,Skilled Manual,F,S,0,2,0,0,117421.0,1
14222,,Ethan,M,Shan,,6951 Gatewood Court,,Tacoma,Washington,United States,98403,379-555-0118,1947-05-07,High School,Skilled Manual,M,M,1,2,0,0,111291.0,0
16647,,Paige,M,Kumar,,10201 Wholumbia River Ct.,,Daly City,California,United States,94015,344-555-0114,1972-12-25,Partial College,Skilled Manual,F,S,0,1,0,0,160615.0,1
25738,,Aaron,A,Hernandez,,3140 Fruitwood Street,,Issaquah,Washington,United States,98027,1 (11) 500 555-0134,1977-10-04,High School,Skilled Manual,M,S,0,2,0,0,24533.0,0
23467,,Elijah,S,Jenkins,,Werftstr 25,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0133,1976-05-27,Graduate Degree,Skilled Manual,M,S,0,0,0,0,130393.0,1
29122,,Zachary,D,Anderson,,4592 Hill Drive,,National City,California,United States,91950,1 (11) 500 555-0113,1966-07-25,Bachelors ,Skilled Manual,M,M,1,3,3,3,56166.0,1
12328,,Natalie,R,Reed,,7628 Oak Brook Place,,Santa Monica,California,United States,90401,1 (11) 500 555-0163,1947-11-22,Graduate Degree,Management,F,S,1,3,1,1,112324.0,1
22475,,Emily,C,Ross,,Wasserstr 65,,Cliffside,British Columbia,Canada,V8Y 1L1,1 (11) 500 555-0147,1980-12-23,Partial High School,Skilled Manual,F,M,0,2,0,2,29426.0,0
14718,,Justin,J,Foster,,Am Kreuz Way,,Edmonds,Washington,United States,98020,1 (11) 500 555-0164,1975-01-27,Graduate Degree,Management,M,M,1,2,0,3,59236.0,0
23426,,Xavier,,Perry,,Königstr 4624,,Burien,Washington,United States,98168,1 (11) 500 555-0184,1951-03-19,High School,Skilled Manual,M,M,1,2,0,0,114352.0,1
17539,,Mariah,A,Coleman,,"350, place du Tertre",,Colma,California,United States,94014,1 (11) 500 555-0155,1975-11-14,Graduate Degree,Management,F,S,0,3,3,3,117814.0,1
15728,,Patric,C,Gonzalez,, Ta Sepulveda Court,,Burlingame,California,United States,94010,1 (11) 500 555-0110,1977-07-28,Partial College,Skilled Manual,M,S,0,2,0,0,95892.0,1
12841,,Arian,A,Rivera,,Kampstr 4767,,Woodland Hills,California,United States,91364,1 (11) 500 555-0110,1958-07-25,Bachelors ,Professional,M,S,0,1,0,1,67801.0,1
22868,,Arthur,,Powell,,Marienplatz Holl,,Beaverton,Oregon,United States,97005,1 (11) 500 555-0165,1967-09-08,Graduate Degree,Skilled Manual,F,M,1,0,0,4,111240.0,0
22810,,Mindy,C,Xu,,Bundesallee 4583,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0149,1967-04-20,Partial College,Manual,F,S,1,1,1,1,69807.0,1
28387,,Colin,,Xie,,1516 Kenwal Rd,,San Carlos,California,United States,94070,1 (11) 500 555-0158,1937-01-27,Partial College,Skilled Manual,M,M,1,2,0,0,53552.0,1
25603,,Jenna,,Hall,, Aft St.,# 225,Everett,Washington,United States,98201,1 (11) 500 555-0111,1952-01-01,Graduate Degree,Professional,F,M,1,0,0,1,58548.0,0
22958,,Dana,,Subram,,1930-10-1 Sugarbark Place,,Coronado,California,United States,92118,1 (11) 500 555-0175,1952-08-16,Partial College,Professional,F,M,1,2,1,2,108168.0,0
27375,,Sydney,L,Alexander,,1064 S. Bascom Ave.,,Port Hammond,British Columbia,Canada,V6B 3P7,1 (11) 500 555-0193,1968-05-19,Partial College,Professional,F,M,1,4,2,2,68888.0,1
18196,,Cassandra,,Srini,,"662, rue Mazagran",,Berkshire,England,United Kingdom,RG11 5TP,1 (11) 500 555-0138,1951-11-07,Bachelors ,Management,F,M,0,3,3,3,96373.0,0
14698,,Dustin,M,Raji,,Holzstr 495,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0114,1962-11-23,Bachelors ,Management,M,M,1,3,4,4,27122.0,0
25899,,Xavier,L,Garcia,,4014 Hammore Drive,,Daly City,California,United States,94015,1 (11) 500 555-0148,1959-05-06,Partial High School,Clerical,M,M,0,2,1,2,104661.0,0
14561,,Carolyn,,Vazquez,,"6, avenue des Laurentides",,Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0129,1957-03-25,High School,Manual,F,S,1,2,2,2,97076.0,0
12995,,Olivia,J,Brown,,2181 Scenic Ct.,,Spring Valley,California,United States,91977,1 (11) 500 555-0165,1961-06-20,High School,Skilled Manual,F,M,1,1,0,1,115688.0,0
21022,,Deanna,D,Navarro,,Lützowplatz 110,,York,England,United Kingdom,YO15,1 (11) 500 555-0148,1980-12-26,Partial High School,Manual,F,S,1,2,3,4,28410.0,0
16237,,Joshua,,Jackson,,5872 Olivera,,Lincoln Acres,California,United States,91950,451-555-0182,1974-07-26,High School,Professional,M,M,0,2,0,2,41030.0,0
15528,,Oscar,E,Thompson,,6296 Valley Run,,Lieusaint,Seine et Marne,France,77127,372-555-0167,1955-03-17,High School,Professional,M,M,1,3,1,4,67765.0,0
28835,,Karen,D,Liu,,8435 Tahoe Place,,Coffs Harbour,New South Wales,Australia,2450,236-555-0140,1976-06-05,Partial High School,Clerical,F,M,1,2,1,2,49406.0,0
18679,,Janelle,,Sai,,515 Windcreek Ln.,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0122,1980-09-26,Partial College,Clerical,F,S,1,1,3,3,118552.0,1
25738,,Dylan,W,Garcia,,"76, place de la Concorde",,Novato,California,United States,94947,1 (11) 500 555-0182,1968-11-28,Graduate Degree,Professional,M,M,0,2,5,5,12499.0,1
15409,,Isabella,S,Long,,6006 Straa Court,,La Jolla,California,United States,92806,903-555-0144,1959-02-21,Partial College,Professional,F,M,1,3,4,5,155328.0,1
28672,,Gabrielle,W,Henderson,,7289 El Dorado Drive,,Redwood City,California,United States,94063,484-555-0130,1975-05-27,Graduate Degree,Management,F,M,1,3,2,2,141262.0,0
18487,,Diane,A,Sanz,,1133 Lasnton Ave,,Cliffside,British Columbia,Canada,V8Y 1L1,538-555-0136,1971-02-17,Partial College,Professional,F,M,1,4,2,3,83794.0,1
26442,,Colin,,Black,, 555-0121 Glen Wood Dr.,,Chula Vista,California,United States,91910,201-555-0147,1969-08-10,Partial High School,Skilled Manual,M,S,0,3,1,2,115564.0,1
21260,,Edward,A,Clark,,4167 Donald Dr.,,Berlin,Hessen,Germany,12171,364-555-0128,1975-02-21,Partial College,Manual,M,S,1,1,1,1,69870.0,0
18157,,Elizabeth,C,Clark,,"419, rue de Longchamp",,Paris,Seine (Paris),France,75002,1 (11) 500 555-0123,1973-05-01,High School,Manual,F,S,0,1,0,0,121981.0,0
22607,Ms.,Carolyn,L.,Britturneer,,"336, place de la République",,Oxon,England,United Kingdom,OX16 8RS,1 (11) 500 555-0122,1962-06-04,Bachelors ,Skilled Manual,F,M,1,1,0,1,58589.0,1
27955,,Terrence,L,Goel,,"67, place de la République",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0112,1962-07-05,High School,Manual,M,M,1,1,3,3,73949.0,1
14287,,Nicolas,M,Sharma,,6210 Mt. Wilson Way,,Paris,Seine (Paris),France,75007,910-555-0129,1958-08-14,Bachelors ,Clerical,M,M,0,0,0,0,176375.0,0
25982,,Albert,L,Harrising,,2391 San Vincente Drive,,Hobart,Tasmania,Australia,7001,279-555-0139,1971-10-18,Bachelors ,Professional,M,S,0,1,0,0,66699.0,1
15494,,Marcus,M,Sanchez,,5790 Vista Rd.,,Paris,Seine (Paris),France,75002,921-555-0143,1966-07-14,High School,Manual,M,S,1,2,2,2,131145.0,1
19982,,Tammy,L,Gonzalez,,9015 Roslyn Dr.,,Poing,Saarland,Germany,66041,928-555-0118,1951-04-26,Bachelors ,Manual,F,M,1,0,0,1,97617.0,0
21310,,Erin,W,James,,5216 Military Way,,München,Hessen,Germany,80074,444-555-0175,1958-01-22,High School,Manual,F,S,1,0,2,2,136953.0,1
21328,,Keith,K,Jai,,4019 D Mt. Hood Circle,,Seaford,Victoria,Australia,3198,755-555-0163,1944-04-19,Bachelors ,Professional,M,M,0,1,0,1,55749.0,1
15510,,Heidi,,Sai,,1322 Mt. Dias Blvd.,,Berlin,Nordrhein-Westfalen,Germany,14197,184-555-0148,1944-12-06,Graduate Degree,Clerical,F,M,1,0,0,4,137993.0,1
20457,,Megan,M,James,,5686 Loning Court,,Portland,Oregon,United States,97205,1 (11) 500 555-0199,1945-05-20,Partial College,Professional,F,M,1,3,4,5,58394.0,1
28880,,Mario,,Rai,,5099 Berry Dr.,,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0195,1960-10-26,Partial High School,Manual,M,S,1,2,0,0,113957.0,0
28303,,Shawn,R,Yuan,,3651 Brookidge Way,,Corvallis,Oregon,United States,97330,1 (11) 500 555-0144,1955-08-17,Partial College,Professional,M,M,1,2,0,0,48594.0,0
23446,,Keith,F,Xie,,Alte Landstr 4924,,Metchosin,British Columbia,Canada,V9,1 (11) 500 555-0176,1966-02-19,High School,Professional,M,S,0,2,0,2,88740.0,0
20405,,Haley,,Torres,,3370 Clearbrook Circle,,Redmond,Washington,United States,98052,1 (11) 500 555-0125,1976-06-07,High School,Professional,F,S,1,2,0,4,28442.0,0
15780,,Melinda,,Ferrier,,6410 Gumwood Dr,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0118,1961-09-14,Bachelors ,Professional,F,S,0,1,3,3,103867.0,1
20398,,Austin,C,Ashe,,2751 Qu St.,,Beaverton,Oregon,United States,97005,1 (11) 500 555-0131,1950-09-07,Partial College,Professional,M,M,1,3,3,4,30292.0,1
18080,,Whitney,L,Prasad,,5026 Wood Street,,Hof,Bayern,Germany,95010,1 (11) 500 555-0165,1955-10-13,Partial College,Management,F,S,0,4,4,4,62917.0,1
25662,,Philip,,Serrano,,8869 Newcastle Road,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0122,1967-10-05,Partial High School,Professional,M,S,1,4,5,5,53520.0,1
27707,,Melanie,K,Sanchez,,1978 Kiska Court,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0152,1978-03-15,High School,Management,F,M,1,4,5,5,47773.0,0
18907,,Joel,,Schmidt,,ting Bishop Drive,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0146,1967-03-10,Bachelors ,Professional,M,S,0,1,0,2,98012.0,0
28595,,Cindy,A,Kapoor,,"242, avenue Foch",,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0126,1949-09-13,High School,Management,F,S,1,3,5,5,54621.0,1
23533,,Michael,A,Clark,,476 Stonehedge Dr.,,Lebanon,Oregon,United States,97355,1 (11) 500 555-0119,1961-08-04,Graduate Degree,Management,M,S,1,2,0,5,90637.0,0
15121,,Fernando,,Campbell,,934 Eastgate Ave.,,Lynnwood,Washington,United States,98036,1 (11) 500 555-0122,1970-10-12,Bachelors ,Professional,M,M,1,1,3,4,94861.0,0
26830,,Stephanie,W,Simmons,,Dunckerstr 10057,,Sooke,British Columbia,Canada,V0,1 (11) 500 555-0185,1977-09-13,High School,Professional,F,M,1,2,1,2,19182.0,0
23998,,Bryce,B,Watson,,Potsdamer Straße 27,,Burien,Washington,United States,98168,1 (11) 500 555-0124,1940-09-07,Bachelors ,Management,M,S,0,4,2,3,54346.0,1
26167,,Bailey,M,Collins,,Königstr 381,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0171,1972-10-17,High School,Manual,F,S,1,0,2,2,103936.0,1
13322,,Sarah,,Gonzales,,5917 Kenwal Rd.,,Ballard,Washington,United States,98107,1 (11) 500 555-0149,1965-04-19,Graduate Degree,Management,F,M,1,2,0,3,53107.0,0
29448,,Jonathan,,Collins,,8012 Lisa Lee Lane,,Burbank,California,United States,91502,1 (11) 500 555-0198,1965-06-26,Bachelors ,Management,M,M,1,1,4,4,21380.0,1
26530,,Cedric,,Yang,,246-555-011 Linf Club Road,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0177,1970-11-07,Partial College,Manual,M,S,1,1,0,0,110603.0,0
18814,,Marvin,,Alonso,,4487 San Miguel Rd.,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0185,1943-10-11,High School,Manual,M,S,0,0,1,1,113589.0,0
26197,,Karl,K,Deng,,4014 San Vincente Drive,,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0194,1962-12-16,Bachelors ,Clerical,M,M,1,1,0,2,56600.0,0
28539,,Lucas,C,Rivera,,Pflugstr 8515,,Kirkland,Washington,United States,98033,1 (11) 500 555-0151,1955-03-23,Partial College,Professional,M,S,0,2,0,3,16954.0,0
17537,,Benjamin,E,Robinson,,6310 Jole Ct.,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0146,1961-11-03,High School,Manual,M,S,1,1,0,0,69258.0,0
26436,,Kaylee,,Cox,,"85, rue de Fontfroide",,Lemon Grove,California,United States,91945,1 (11) 500 555-0134,1953-02-28,Partial College,Clerical,F,M,0,1,0,2,128315.0,0
16526,,Carson,,Powell,,5215 Mecler Lane,# 131,Torrance,California,United States,90505,1 (11) 500 555-0113,1944-07-19,Bachelors ,Management,M,M,1,4,1,1,29069.0,1
23024,,Rosa,D,Ma,,397 Coachman Place,,Gold Coast,Queensland,Australia,4217,780-555-0195,1947-07-02,Partial College,Skilled Manual,F,M,1,1,0,1,60345.0,1
20806,,Wyatt,V,Thompson,,165-555-013 Starh Valley Blvd,,Salem,Oregon,United States,97301,183-555-0132,1938-05-06,Graduate Degree,Professional,M,M,1,0,0,2,139595.0,0
21629,,Mason,,Mitchell,, 1936 ConcordArthur Avenue,,Burien,Washington,United States,98168,408-555-0132,1956-03-16,Bachelors ,Management,M,S,0,1,0,0,82489.0,0
16240,,Thomas,,Green,,2448 Moss Drive,,Bellflower,California,United States,90706,656-555-0181,1937-04-16,Bachelors ,Professional,M,S,0,1,0,0,94625.0,0
22223,,Adam,A,Griffin,,187-555-012 Roundtree Court,,Sooke,British Columbia,Canada,V0,157-555-0168,1958-09-17,Partial High School,Skilled Manual,M,S,0,3,1,2,84125.0,0
17576,,Chad,,Xie,,2448 Willow Pass Dr.,,Lynnwood,Washington,United States,98036,500-555-0177,1974-09-03,Partial College,Skilled Manual,M,S,1,1,0,0,49000.0,1
29232,,Kelli,,Guo,,2397 Sunsine Drive,,York,England,United Kingdom,Y024 1GF,885-555-0197,1958-03-23,Partial College,Professional,F,M,1,2,5,5,120589.0,1
22221,,Devin,M,Henderson,,6144 Mountbark Place,,Burbank,California,United States,91502,126-555-0128,1979-09-26,Bachelors ,Management,M,M,1,2,0,5,85095.0,0
15822,,Brandon,,Bryant,,543-555-016 Acardia Pl.,,Colma,California,United States,94014,939-555-0157,1947-03-19,Partial College,Skilled Manual,M,S,0,2,0,0,73888.0,1
22237,,Caleb,,Perry,,299-555-01 Keller Ridge Dr.,,Torrance,California,United States,90505,210-555-0155,1935-03-17,Partial College,Skilled Manual,M,M,0,3,4,4,62767.0,1
13064,,Nathaniel,,Perez,,7498 Stillwater Court,,Bellflower,California,United States,90706,652-555-0177,1943-02-28,Bachelors ,Management,M,M,1,2,0,5,52298.0,0
16600,,Hailey,R,Perez,,93 Maronet Court,,Renton,Washington,United States,98055,909-555-0140,1979-01-12,Bachelors ,Professional,F,S,1,1,0,0,120163.0,1
11782,,Isaiah,M,Scott,,9870 Santa Fe Street,,Burien,Washington,United States,98168,523-555-0164,1975-11-05,Partial College,Professional,M,M,1,1,1,2,99931.0,0
13277,,Casey,,Alvarez,,2212 Clear Pl.,,Bendigo,Victoria,Australia,3550,349-555-0120,1965-04-02,Partial College,Skilled Manual,M,S,1,2,4,5,117330.0,1
17209,,Cassidy,,Simmons,,175-555-014 Pecan Ct.,,Woodland Hills,California,United States,91364,157-555-0145,1962-08-28,High School,Professional,F,M,0,2,0,2,111361.0,0
21722,,Edward,V,Johnson,,994 Mt. Tamalpais Place,,San Gabriel,California,United States,91776,175-555-0142,1977-05-14,High School,Skilled Manual,M,M,1,2,0,2,67301.0,0
11209,,Leonard,A,Black,,369 Pinehurst Court,,Lakewood,California,United States,90712,969-555-0119,1965-11-13,Partial College,Skilled Manual,M,S,1,1,0,0,90639.0,1
26850,,Sheila,M,Alonso,,798-555-01 Sunshine,,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0115,1958-09-04,Graduate Degree,Clerical,F,M,1,0,0,5,82387.0,1
