CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer
13424.0,,Edgar,W,Sai,,3515 Golden Lane,,Downey,California,United States,90241,1 (11) 500 555-0172,1967-09-21,Partial College,Professional,M,S,1,1,1,2,169229,0
14165.0,,Sheena,,Lal,,545-555-014 Pheasant Ct,,Fremont,California,United States,94536,1 (11) 500 555-0152,1979-04-04,High School,Professional,F,S,0,2,1,2,42263,0
26190.0,,Mary,,Allen,,252 Bales Court,,Langley,British Columbia,Canada,V3A 4R2,1 (11) 500 555-0160,1953-01-25,Partial College,Professional,F,M,0,2,0,3,10437,0
24066.0,,Alejandro,A,She,,Kampstr 9859,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0186,1974-06-20,Partial High School,Clerical,M,M,1,4,1,3,59946,0
13195.0,,Mackenzie,,Cook,, 2379 Pecan Drive,,Paderborn,Nordrhein-Westfalen,Germany,33098,131-555-0127,1974-02-16,Graduate Degree,Clerical,F,S,1,0,0,0,100237,0
18945.0,,Naomi,A,Gutierrez,,2016 Lakespring Pl,,Hawthorne,Queensland,Australia,4171,282-555-0169,1966-10-18,Bachelors ,Professional,F,S,0,1,0,0,73478,0
17507.0,,Cheryl,,Serrano,,5677 Corte Poquito,,Berks,England,United Kingdom,SL4 1RH,352-555-0126,1961-05-27,Bachelors ,Skilled Manual,F,M,1,0,0,1,105001,0
13175.0,,Douglas,,Malhotra,,7179 Monfent Ave,,Concord,California,United States,94519,344-555-0157,1938-05-05,High School,Professional,M,M,1,3,3,4,61857,1
20259.0,,Zachary,F,Thompson,,1095 Sutlane Place,,Chula Vista,California,United States,91910,1 (11) 500 555-0139,1961-03-21,Bachelors ,Skilled Manual,M,S,0,2,3,3,161993,1
23240.0,,Tina,A,Sai,,Dunckerstr 665,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0139,1964-08-07,High School,Manual,F,M,0,1,0,0,70217,0
19930.0,,Denise,D,Rodriguez,,9249 Pennsylvania Blvd,,Paris,Seine (Paris),France,75007,1 (11) 500 555-0124,1949-10-02,Bachelors ,Manual,F,M,1,0,1,1,126658,0
12329.0,,Carolyn,,Alvarez,,8356 St. Francis St.,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0175,1951-05-05,Partial College,Clerical,F,S,0,2,0,3,91208,0
21056.0,,Xavier,,Long,,Königstr 387,,Redwood City,California,United States,94063,1 (11) 500 555-0110,1974-07-18,Graduate Degree,Professional,M,M,0,0,0,5,14716,0
22551.0,,Elijah,,Jenkins,,2356 Reliez Valley Ct.,,Woodland Hills,California,United States,91364,1 (11) 500 555-0187,1969-07-07,Partial College,Clerical,M,S,0,1,0,2,33451,1
20076.0,,Bonnie,F,Nara,,9856 San Rao Drive,,Bellingham,Washington,United States,98225,777-555-0117,1933-04-02,Bachelors ,Skilled Manual,F,S,0,0,2,2,104227,0
20604.0,,Shawna,,Kumar,,2098 Kenston Dr.,,Townsville,Queensland,Australia,4810,149-555-0147,1949-09-05,Partial High School,Professional,F,S,0,4,5,5,108477,1
18863.0,,Bruce,,Chandra,,5927 East 33th St,,Braunschweig,Nordrhein-Westfalen,Germany,38001,184-555-0174,1948-03-16,High School,Management,M,M,1,3,5,5,86538,1
25208.0,,Max,,Alvarez,,5992 Baltic Sea Ct.,,Royal Oak,British Columbia,Canada,V8X,117-555-0154,1969-08-14,Partial College,Professional,M,M,1,4,4,5,54163,1
19130.0,,Isabella,,Price,,5520 Menoridge Ct.,,Issaquah,Washington,United States,98027,894-555-0178,1968-04-17,Bachelors ,Management,F,M,1,1,0,0,92724,0
26019.0,,Sara,K,Sanders,,3309 Santa Fe Dr.,,Yakima,Washington,United States,98901,994-555-0124,1972-05-23,High School,Professional,F,S,0,2,0,5,80331,0
19353.0,,Jennifer,A,Carter,,6166 Golia Circle,,Mill Valley,California,United States,94941,837-555-0132,1969-05-26,High School,Clerical,F,S,0,1,0,1,52158,0
25410.0,,Angela,A,Sanchez,,4651 Ironwood Way,,San Diego,California,United States,92102,936-555-0112,1971-07-12,Partial High School,Skilled Manual,F,M,1,2,0,2,50907,0
19286.0,,Janelle,C,Sanchez,,5086 Zias Ave,,Cergy,Val d'Oise,France,95000,596-555-0194,1962-07-21,Partial High School,Skilled Manual,F,M,1,4,1,4,84819,0
19134.0,,Erica,,Lu,,461-555-015 Las Lomas Way,,Saint-Denis,Seine Saint Denis,France,93400,631-555-0131,1965-03-26,High School,Manual,F,M,0,1,0,0,50959,0
11636.0,,Marie,G,Suri,,1504 Westbury Drive,,Frankfurt,Bayern,Germany,91480,146-555-0146,1980-03-15,Partial High School,Manual,F,S,0,2,0,0,87220,1
24042.0,,Theresa,L,Suarez,,Helsenbergbogen 3,,Paris,Seine (Paris),France,75017,1 (11) 500 555-0117,1970-11-14,Partial College,Clerical,F,S,1,3,5,5,47629,1
13682.0,,Kristina,L,Rodriguez,,Husemann Straße 2999,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0140,1979-02-02,High School,Skilled Manual,F,M,0,2,0,3,46313,0
18276.0,,Joan,,Serrano,,Residenz Straße 318,,Perth,South Australia,Australia,6006,1 (11) 500 555-0118,1978-08-14,Partial College,Skilled Manual,F,M,0,1,0,1,117895,0
14303.0,,Iie,M,Diaz,,1265 Vancouver Way,,South Melbourne,Victoria,Australia,3205,307-555-0171,1952-08-15,Bachelors ,Professional,F,M,0,4,5,5,93816,1
14760.0,,Christy,S,Huang,,5640 Clauisiana Dr,,Bendigo,Victoria,Australia,3550,416-555-0113,1970-06-18,High School,Skilled Manual,F,S,0,2,0,3,109973,0
23115.0,,Hailey,,Peterson,,7485 Evergreen Ct.,,Langford,British Columbia,Canada,V9,189-555-0117,1959-06-19,Graduate Degree,Management,F,M,1,1,1,1,81022,1
21834.0,,Cedric,D,Chen,,684-555-01 Martindale,,Bellflower,California,United States,90706,1 (11) 500 555-0135,1952-04-10,Bachelors ,Professional,M,S,1,1,0,1,158703,0
18648.0,,Garrett,M,Cox,,m Hacienda Dr,,San Gabriel,California,United States,91776,1 (11) 500 555-0196,1954-08-04,High School,Skilled Manual,M,M,1,2,0,0,55723,0
12624.0,,Julia,S,Nelson,,4764 Mt. Sequoia Ct.,,Lemon Grove,California,United States,91945,1 (11) 500 555-0198,1964-05-04,Graduate Degree,Skilled Manual,F,S,1,0,0,5,154642,0
25060.0,,Isabelle,B,Alexander,,224 Oak Pass Road,,Bellflower,California,United States,90706,373-555-0118,1945-10-12,Bachelors ,Skilled Manual,F,S,0,2,2,4,106091,0
18852.0,,Kelly,A,Kumar,,7554 Northridge Dr.,,N. Vancouver,British Columbia,Canada,V7L 4J4,969-555-0117,1959-10-04,Bachelors ,Management,F,S,0,3,3,3,51345,1
13955.0,,Mallory,J,Romero,,7305 Morello Heights Circle,,Bonn,Hamburg,Germany,53001,980-555-0199,1952-03-16,High School,Manual,F,S,0,1,0,0,87226,1
13153.0,,Ebony,,Blanco,,7710 Lettle Dr.,,Neunkirchen,Saarland,Germany,66578,654-555-0126,1962-11-25,High School,Manual,F,S,1,1,0,0,63105,0
22181.0,,Suzanne,K,He,,ence121927wood Court,,Les Ulis,Essonne,France,91940,587-555-0114,1976-01-12,High School,Manual,F,M,1,2,1,1,46554,0
28142.0,,Samuel,,Nelson,,6983 West Drive,,Oregon City,Oregon,United States,97045,472-555-0166,1945-09-02,Bachelors ,Management,M,S,0,2,0,4,58945,0
23716.0,,Jeremy,,Martin,,6463 Rose Creek,,Woodburn,Oregon,United States,97071,377-555-0164,1970-03-25,Bachelors ,Skilled Manual,M,M,1,0,2,2,39555,0
19190.0,,Clayton,,Liang,,sab Citrus Ave.,,Werne,Nordrhein-Westfalen,Germany,59368,588-555-0111,1950-05-18,Partial High School,Skilled Manual,M,M,1,4,1,4,194142,0
15658.0,,Mindy,A,Shan,,9736 Mcelroy Court,,Tacoma,Washington,United States,98403,1 (11) 500 555-0140,1971-09-12,High School,Skilled Manual,F,S,0,2,0,0,57290,1
18493.0,,James,,Hall,,5677 Darlene Drive,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0194,1962-10-02,Partial High School,Professional,M,M,1,4,4,4,164871,1
12866.0,,Rebecca,L,Turner,,6030 Shoenic,,Sedro Woolley,Washington,United States,98284,1 (11) 500 555-0120,1937-04-23,High School,Professional,F,M,1,4,3,3,27936,1
12040.0,,Natalie,O,Bryant,,1170 Dalz Valley Rd,,Tacoma,Washington,United States,98403,753-555-0135,1952-03-25,Partial College,Skilled Manual,F,S,0,2,0,0,81619,0
14117.0,,Jermaine,H,Sai,,4961 Sundance Dr.,,Santa Monica,California,United States,90401,745-555-0111,1967-03-11,Graduate Degree,Management,M,S,0,2,1,1,160194,1
23053.0,,Seth,,Wang,,8983 Eastgate Ave.,,Newport Beach,California,United States,92625,603-555-0161,1964-05-12,Partial College,Skilled Manual,M,M,1,1,0,0,95100,0
22849.0,,Katherine,R,Stewart,,7186 Sand St.,,Santa Monica,California,United States,90401,1 (11) 500 555-0159,1958-05-27,Partial College,Professional,F,S,1,2,0,3,89995,0
20817.0,,Brett,,Subram,,8882 San Simeon Dr,,Warrington,England,United Kingdom,WA3 7BH,1 (11) 500 555-0131,1974-10-04,Bachelors ,Skilled Manual,M,M,1,0,0,1,78391,0
27603.0,,Orlando,E,Vazquez,,9351 Stanford Street,,Saint Germain en Laye,Yveline,France,78100,666-555-0130,1965-06-19,Partial College,Professional,M,M,1,4,4,4,9867,0
13449.0,,Bruce,,Raman,,6780 Po Corte Bonita,,Sydney,New South Wales,Australia,1002,907-555-0149,1960-06-02,Partial College,Skilled Manual,M,M,1,1,0,1,114021,0
14179.0,,Jeffery,,Sun,,8764 Grant St.,,Milton Keynes,England,United Kingdom,MK8 8ZD,845-555-0132,1962-12-10,High School,Manual,M,M,0,1,1,1,44099,0
27000.0,,Lucas,A,Ramirez,,Heideweg 1459,,Chula Vista,California,United States,91910,1 (11) 500 555-0199,1970-04-27,Partial High School,Clerical,M,S,0,2,0,3,80211,0
23931.0,,Julio,A,Rubio,,Kappellweg 664,,Los Angeles,California,United States,90012,1 (11) 500 555-0169,1963-09-23,Graduate Degree,Skilled Manual,M,M,1,0,1,1,56080,0
26480.0,,Albert,E,Gutierrez,,4909 Foothill Way,,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0163,1957-02-03,Partial High School,Manual,M,S,1,2,0,0,50922,0
27336.0,,Bradley,O,Raji,,9032 Santa Fe,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0169,1962-12-07,Bachelors ,Professional,M,S,0,4,5,5,115279,1
17992.0,,Natasha,,Gutierrez,,7236 Lanceins Court,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0166,1970-02-19,Bachelors ,Management,F,S,1,4,1,4,92125,1
25704.0,,Kathleen,L,Munoz,,920 Morning Glory Dr,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0167,1970-05-16,Partial High School,Manual,F,S,0,2,0,0,25579,0
21697.0,,Autumn,S,Ma,,8724 Marnett Circle,,Concord,California,United States,94519,523-555-0197,1958-07-25,High School,Skilled Manual,F,M,1,2,0,0,93416,0
27987.0,,Blake,R,Carter,,9038 Bay Tree Ct.,,Cliffside,British Columbia,Canada,V8Y 1L1,116-555-0120,1945-04-01,Bachelors ,Skilled Manual,M,M,1,2,3,3,190878,0
26837.0,,Alejandro,,Wang,,4207 Relis Valley Road,,Lincoln Acres,California,United States,91950,988-555-0152,1969-01-19,Bachelors ,Skilled Manual,M,M,1,0,3,3,62747,1
15477.0,,Marcus,D,Young,,7706 Partridge Dr.,,Puyallup,Washington,United States,98371,987-555-0179,1976-08-13,Graduate Degree,Skilled Manual,M,S,1,0,0,1,137701,0
20109.0,,Suzanne,J,Shen,,7432 Glenland Circle,,East Brisbane,Queensland,Australia,4169,113-555-0175,1971-10-22,Partial High School,Management,F,M,0,4,5,5,31840,1
19972.0,,Michele,,Vazquez,,8457 Sunsn Way,,Esher-Molesey,England,United Kingdom,EM15,880-555-0196,1970-02-25,Bachelors ,Management,F,S,0,3,3,3,49115,1
28670.0,,Sebastian,A,Ramirez,,378 Crowo Court,,Santa Monica,California,United States,90401,547-555-0195,1965-08-11,Graduate Degree,Management,M,M,1,2,0,4,109411,0
23659.0,,Wyatt,,Anderson,,9092 Lillal Drive,,Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0178,1966-05-25,High School,Manual,M,S,1,0,2,2,91261,0
18566.0,,Nathan,,Wright,,2878 Appalachian Drive,,San Diego,California,United States,92102,1 (11) 500 555-0160,1973-09-11,Partial College,Clerical,M,M,1,1,0,1,96771,0
16201.0,,Franklin,,Li,,6365 Rock Creek Way,,Burlingame,California,United States,94010,1 (11) 500 555-0143,1975-08-11,High School,Professional,M,M,1,2,1,2,30113,1
22897.0,,Alexandra,J,Russell,,4002 Carclid Ave.,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0140,1962-06-22,Bachelors ,Management,F,M,1,1,4,4,171065,0
14044.0,,Edwin,J,Cai,,5082 Northridge Road,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0126,1980-02-24,Bachelors ,Professional,M,M,0,2,0,0,36238,0
25920.0,,Alexandria,W,Morgan,,Unter Linden 4,,Lynnwood,Washington,United States,98036,1 (11) 500 555-0146,1960-10-05,Bachelors ,Skilled Manual,F,M,1,2,2,4,92940,1
23664.0,,Lucas,,Morris,,9730 S. Silver Spring,,Yakima,Washington,United States,98901,1 (11) 500 555-0163,1957-07-14,Partial College,Skilled Manual,M,S,1,1,0,0,132973,0
25262.0,,Antonio,T,Diaz,,Winterfeldtstr 2929,,Woodland Hills,California,United States,91364,1 (11) 500 555-0163,1953-04-16,Partial College,Skilled Manual,M,S,0,2,0,0,92650,0
22055.0,,Pedro,C,Alvarez,,Am Gallberg 5828,,Olympia,Washington,United States,98501,1 (11) 500 555-0175,1968-10-05,Bachelors ,Management,M,S,1,2,0,4,69701,0
12834.0,,Danny,,Moreno,,Am Gallberg 641,,N. Vancouver,British Columbia,Canada,V7L 4J4,1 (11) 500 555-0164,1966-07-26,High School,Professional,M,S,0,2,0,0,65725,0
12538.0,,Olivia,S,Baker,,3086 Birdn Avenue,,El Cajon,California,United States,92020,1 (11) 500 555-0142,1958-04-01,Partial College,Professional,F,M,1,4,3,3,104828,0
22714.0,,Samantha,M,Thomas,,7964 Camelot Court,,Burien,Washington,United States,98168,622-555-0192,1962-08-23,Graduate Degree,Management,F,S,0,3,1,1,102823,1
13310.0,,Kaylee,C,Richardson,,6440 Pat Street,,Bellflower,California,United States,90706,479-555-0128,1974-07-13,Bachelors ,Management,F,S,1,2,0,5,144251,0
16469.0,,Ebony,M,Rana,,2176 Georgia Dr.,,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0110,1969-12-13,High School,Manual,F,S,1,1,0,0,90246,0
18756.0,,Angelica,M,Jenkins,,6359 La Salle Ave.,,Vancouver,British Columbia,Canada,V7L 4J4,1 (11) 500 555-0184,1960-09-20,Bachelors ,Professional,F,S,1,2,2,4,33095,1
26057.0,,Jack,,Munoz,,Unit Platz 45,,Colma,California,United States,94014,1 (11) 500 555-0197,1956-06-16,Graduate Degree,Skilled Manual,M,M,1,0,0,0,83641,0
13685.0,,Joshua,T,Johnson,, Teöhenstr 4164,,Grossmont,California,United States,91941,1 (11) 500 555-0173,1967-10-10,Bachelors ,Management,M,M,1,4,0,5,51791,0
18699.0,,Omar,V,Rai,,3864 Mt. Wilson Way,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0130,1964-05-05,Graduate Degree,Management,M,S,0,3,1,1,107863,1
25742.0,,Arian,J,Howard,,1618 Geary Dr,,San Gabriel,California,United States,91776,1 (11) 500 555-0118,1970-07-21,Graduate Degree,Skilled Manual,F,M,1,0,1,1,25832,0
14815.0,,Melvin,,Kumar,,5955 Panoramn Street,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0179,1971-06-18,High School,Skilled Manual,M,M,0,2,0,4,48857,0
23668.0,,Jasmine,,Thomas,, West Seawind Drive,,Bellingham,Washington,United States,98225,1 (11) 500 555-0161,1969-05-25,Partial High School,Clerical,F,M,1,3,1,2,117581,0
11500.0,,Morgan,,Bailey,,7939 El Pintado Rd.,,National City,California,United States,91950,1 (11) 500 555-0122,1964-09-20,High School,Professional,F,M,1,0,3,4,85950,0
20879.0,,Julia,H,Bryant,,4311 Kisling Court,,Palo Alto,California,United States,94303,1 (11) 500 555-0138,1956-03-03,High School,Skilled Manual,F,M,1,2,0,0,41488,0
28883.0,,Ebony,M,Moreno,,2751 Terra Calitina,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0115,1948-10-08,Partial College,Professional,F,M,1,1,4,4,98016,1
12250.0,,Alisha,C,Chander,,2413 Snyder Lane,,Burlingame,California,United States,94010,1 (11) 500 555-0184,1957-10-11,Graduate Degree,Skilled Manual,F,M,1,0,1,1,22168,0
15639.0,,Megan,W,West,,2448 Peabody Road,,Courbevoie,Hauts de Seine,France,92400,816-555-0155,1967-08-10,Partial College,Manual,F,M,1,0,0,1,103313,0
19148.0,,Barry,,Gonzalez,,4647 Suniick Drive,,München,Nordrhein-Westfalen,Germany,80074,377-555-0183,1970-09-16,High School,Manual,M,S,1,1,0,0,104182,0
16498.0,,Sara,,Evans,,2515 Beauty St,,Oakland,California,United States,94611,1 (11) 500 555-0195,1964-12-15,Partial College,Professional,F,M,0,4,2,3,71080,0
26983.0,,Misty,V,Yuan,,3352 Aine Drive,,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0120,1963-02-05,Partial College,Manual,F,S,1,1,1,1,41807,0
22804.0,,Franklin,L,Xu,,"204, rue Maillard",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0181,1961-08-10,Bachelors ,Clerical,M,M,1,0,0,1,125139,0
27964.0,,Julia,,Washington,,2333 Rambling Way,,Burlingame,California,United States,94010,1 (11) 500 555-0197,1958-12-12,Partial College,Clerical,F,M,0,1,0,2,126172,0
25346.0,,Colin,,Lin,,6289 St. George Dr,,Royal Oak,British Columbia,Canada,V8X,1 (11) 500 555-0164,1971-10-25,Graduate Degree,Management,M,S,1,2,0,3,54913,0
15863.0,,Thomas,S,Lee,,3495 Virginia Hills,,Lake Oswego,Oregon,United States,97034,1 (11) 500 555-0120,1973-05-01,High School,Professional,M,M,1,2,1,2,16314,0
13276.0,,Julia,,Walker,,7932 Carlisle Way,,Redwood City,California,United States,94063,849-555-0141,1958-09-07,Partial College,Professional,F,M,0,3,3,3,84638,1
24249.0,,Johnathan,C,Raman,,7706 Eagle Way,,Colombes,Hauts de Seine,France,92700,697-555-0183,1964-11-12,Partial College,Manual,M,S,0,0,1,1,37959,0
24103.0,,Tammy,J,Rodriguez,,9905 Pine Creek Way,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0114,1965-03-22,Bachelors ,Professional,F,S,0,2,0,0,61460,1
22633.0,,Jasmine,J,Diaz,,330 Prir Lane,,Redmond,Washington,United States,98052,1 (11) 500 555-0134,1970-07-06,Bachelors ,Management,F,M,1,2,0,4,61217,0
17070.0,,Richard,,Diaz,,5071 Willow Pass Road,,Woodland Hills,California,United States,91364,1 (11) 500 555-0129,1970-04-25,Graduate Degree,Professional,M,S,0,0,0,3,61584,0
15377.0,,Edward,L,Bryant,,2546 Glenhaven Avenue,,Colma,California,United States,94014,1 (11) 500 555-0159,1966-07-06,Graduate Degree,Management,M,S,0,2,0,3,21180,0
26533.0,,Theodore,,Gomez,,8958 Leslie Avenue,,Bobigny,Seine Saint Denis,France,93000,444-555-0142,1971-06-15,Partial High School,Manual,M,S,0,2,0,0,110943,0
24932.0,,Ebony,,Srini,,5146 Rose St.,,Saarlouis,Saarland,Germany,66740,489-555-0172,1960-11-18,Graduate Degree,Clerical,F,S,0,0,0,0,68611,0
13794.0,,Joy,L,Hernandez,,283 Roan Ave,,Dunkerque,Nord,France,59140,191-555-0163,1958-11-13,Partial College,Manual,F,S,0,2,0,4,174841,0
26607.0,,Ashlee,K,Shen,,3840 Live Oak Avenue,,Cranbourne,Victoria,Australia,3977,842-555-0184,1943-09-11,Bachelors ,Professional,F,S,0,3,0,0,60539,0
23862.0,,Mathew,,Ramos,,2802 St Paul Way,,Saarlouis,Saarland,Germany,66740,245-555-0110,1970-07-26,Partial College,Clerical,M,S,0,2,2,2,98005,0
11277.0,,Roy,,Sai,,4683 Argonne Drive,,Beaverton,Oregon,United States,97005,192-555-0120,1955-04-07,Graduate Degree,Professional,M,M,1,0,0,1,97632,0
28659.0,,Connor,C,Perez,,4173 Mcardia Pl.,,Everett,Washington,United States,98201,353-555-0196,1952-08-07,Partial College,Skilled Manual,M,S,1,1,0,0,75377,1
23636.0,,Grace,R,Torres,,8141 Jacqueline Way,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0187,1971-07-12,High School,Professional,F,S,0,2,0,2,160577,1
26085.0,,Mandy,C,Liu,,20 Hick Way,# 23,Paderborn,Nordrhein-Westfalen,Germany,33098,764-555-0152,1951-08-11,Graduate Degree,Clerical,F,M,0,0,0,0,80466,1
13339.0,,Zachary,E,Harris,,6790 Virginia Circle,,San Carlos,California,United States,94070,924-555-0119,1968-10-26,Bachelors ,Management,M,M,1,2,0,5,103867,0
28966.0,,Bridget,,Raji,,4618 Willow Pass Road,,Cliffside,British Columbia,Canada,V8Y 1L1,564-555-0124,1958-10-16,High School,Professional,F,S,0,2,0,4,53936,0
21500.0,,Aaron,C,Johnsen,,5511 Fruitwood,,Hawthorne,Queensland,Australia,4171,116-555-0180,1978-11-13,Bachelors ,Professional,M,M,0,4,0,0,177194,1
27326.0,,Michael,J,Foster,,3919 Tanager Road,,Warrnambool,Victoria,Australia,3280,681-555-0139,1975-02-16,High School,Skilled Manual,M,M,0,2,0,4,185869,0
11428.0,,Victoria,,Bailey,,333-555-017 Deercreek Court,,Langley,British Columbia,Canada,V3A 4R2,674-555-0152,1938-05-07,Partial College,Professional,F,M,1,1,1,2,74945,0
18037.0,,Mariah,A,Hayes,,"513, rue Jean Mermoz",,Victoria,British Columbia,Canada,V8V,1 (11) 500 555-0185,1966-06-04,Bachelors ,Skilled Manual,F,S,1,1,2,2,20594,1
22159.0,,Franklin,H,Deng,,3411 Taylor Sequoia Woods Pl,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0156,1952-12-14,Bachelors ,Professional,M,S,0,1,2,2,91080,1
23912.0,,Henry,D,Prasad,,Hans-Rosenthal-Platz 466,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0191,1955-12-26,Partial High School,Manual,M,S,1,2,0,0,23434,1
16577.0,,Danny,A,Romero,,6836 Alum Rock Drive,,Croix,Nord,France,59170,101-555-0117,1974-07-18,Partial College,Clerical,M,S,1,1,0,0,17071,0
17618.0,,Dennis,M,Zheng,,3964 Stony Hill Circle,,Frankfurt,Bayern,Germany,91480,509-555-0168,1950-09-17,Partial College,Clerical,M,S,0,1,0,0,100512,0
12297.0,,Meagan,,Gao,,3514 Roanoke Dr.,,Frankfurt,Bayern,Germany,91480,391-555-0123,1965-09-14,Graduate Degree,Clerical,F,S,0,0,0,1,22754,0
15200.0,,Amanda,J,King,,2429 Wigfield Drive,,Lebanon,Oregon,United States,97355,151-555-0122,1974-07-17,High School,Professional,F,M,0,2,0,2,103077,0
12429.0,,Sheena,C,Andersen,,6004 Banbury Loop,,Seaford,Victoria,Australia,3198,258-555-0136,1969-03-13,Bachelors ,Professional,F,S,0,3,0,0,150956,0
12664.0,,Katrina,J,Goel,,7422 Loveridge Circle,,Eilenburg,Brandenburg,Germany,4838,385-555-0145,1958-03-13,Partial College,Manual,F,S,0,2,0,3,76969,0
28251.0,,Ebony,M,Navarro,,7711 Gilardy Drive,,Saarlouis,Saarland,Germany,66740,735-555-0184,1946-01-13,High School,Professional,F,M,0,3,4,4,150928,1
13589.0,,Jose,,Perry,,6039 S Larbri Hill Circle,,San Carlos,California,United States,94070,993-555-0140,1960-07-13,Graduate Degree,Management,M,M,1,4,2,2,78852,0
14251.0,,Roger,,Yang,,6544 Morgan Territory Road,,Bury,England,United Kingdom,PE17,626-555-0134,1978-04-25,Bachelors ,Clerical,M,S,0,0,1,1,113851,0
28890.0,,Oscar,C,Davis,,8914 Springvale Court,,Bremerton,Washington,United States,98312,1 (11) 500 555-0131,1966-01-26,Partial College,Clerical,M,M,1,1,0,1,20224,0
13964.0,,Sydney,,Peterson,,7587 Vista Diablo,,Ballard,Washington,United States,98107,1 (11) 500 555-0183,1955-09-09,Partial College,Professional,F,M,0,4,3,3,54986,0
23446.0,,Emily,,Clark,,Zimmerstr 242,,Issaquah,Washington,United States,98027,1 (11) 500 555-0129,1961-08-02,Bachelors ,Management,F,M,1,2,0,5,20851,0
28680.0,,Caleb,A,Washington,,9067 Davis Ave.,,Tacoma,Washington,United States,98403,1 (11) 500 555-0132,1963-07-10,Bachelors ,Management,M,M,1,3,3,3,20983,0
11027.0,,Dwayne,,Torres,,Westheimer Straße 761,,Imperial Beach,California,United States,91932,1 (11) 500 555-0141,1965-03-12,Partial College,Clerical,M,S,0,2,3,3,65293,0
22657.0,,Marcus,H,Suarez,,"28, avenue de la Gare",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0189,1977-03-06,Partial High School,Manual,M,M,1,1,2,5,54691,1
19958.0,,Stephanie,M,Long,,"51, place de Fontenoy",,Santa Cruz,California,United States,95062,1 (11) 500 555-0139,1966-02-25,High School,Skilled Manual,F,M,0,2,0,2,168022,0
12775.0,,Marvin,J,Hernandez,,"14, avenue du Président-Kennedy",,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0190,1964-01-08,Bachelors ,Professional,M,S,1,4,0,0,21458,0
18662.0,,Charles,,Martinez,,8072 San Simeon Dr.,,Port Hammond,British Columbia,Canada,V6B 3P7,1 (11) 500 555-0148,1949-02-07,High School,Skilled Manual,M,M,1,2,0,0,39819,0
18112.0,,Dennis,E,Pal,, I Whitehall Drive,,Warrington,England,United Kingdom,WA3 7BH,1 (11) 500 555-0130,1944-09-03,High School,Professional,M,M,1,4,3,3,45490,0
22510.0,,Terrence,T,Jai,,7855 Scenic Court,,Peterborough,England,United Kingdom,4B12,1 (11) 500 555-0180,1969-08-06,Graduate Degree,Clerical,M,M,1,0,0,1,33555,0
20184.0,,Melvin,C,Sharma,,7680 Ashwood Dr,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0118,1966-02-06,Partial High School,Manual,M,S,0,2,0,0,72229,0
19808.0,,Pamela,B,Garcia,,9152 Blue Ridge Dr,,Woodland Hills,California,United States,91364,1 (11) 500 555-0169,1966-07-03,Bachelors ,Professional,F,S,1,2,2,4,105133,1
28492.0,,Warren,,Zhao,,"88, rue de Cambrai",,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0143,1969-08-06,High School,Management,M,M,0,4,5,5,65675,1
12340.0,,Trisha,M,Wu,,6991 Kenoon Dr.,,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0188,1940-03-20,Partial College,Professional,F,M,1,2,3,3,156770,1
14180.0,,Catherine,A,Sanders,,6992 Via Del Verdes,,Bremerton,Washington,United States,98312,1 (11) 500 555-0132,1951-05-07,Bachelors ,Skilled Manual,F,M,1,1,1,1,55296,0
25001.0,,Savannah,A,Sanchez,,6299 Walnut Avenue,,National City,California,United States,91950,495-555-0148,1958-03-14,Partial College,Professional,F,M,0,2,0,3,78227,0
