CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer
14668.0,,Kristina,E,Fernandez,,9302 Diver Way,,Rockhampton,Queensland,Australia,4700,918-555-0173,1968-12-24,High School,Management,F,S,1,4,5,5,88785.0,1
13121.0,,Janelle,,Gonzalez,,14614 Adobe Drive,,Matraville,New South Wales,Australia,2036,401-555-0148,1959-07-29,High School,Management,F,M,0,4,5,5,133544.0,1
21407.0,,Samuel,H,Parker,,8756 Donaleen Dr.,,Matraville,New South Wales,Australia,2036,753-555-0139,1973-09-22,Partial College,Clerical,M,S,0,2,0,2,20849.0,0
28345.0,,Maria,M,Hill,,2730 Pheasant Circle,,Reading,England,United Kingdom,RG7 5H7,740-555-0120,1939-09-06,Bachelors ,Clerical,F,S,0,0,0,0,77786.0,0
16998.0,,Sean,J,Hill,,6374 Las Lomas Way,,Findon,South Australia,Australia,5023,579-555-0112,1960-08-07,Bachelors ,Professional,M,S,0,0,3,4,53937.0,1
27136.0,,Isabella,,Carter,,Hans-Rosenthal-Platz 9611,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0167,1965-04-07,Bachelors ,Professional,F,S,0,3,0,0,61918.0,0
22180.0,,Richard,C,Gonzalez,,4777 Loello Ct,,Corvallis,Oregon,United States,97330,432-555-0119,1978-11-07,Partial College,Skilled Manual,M,S,1,1,0,0,94882.0,0
16874.0,,Monique,C,Vazquez,,219-555-014 Seawind Dr.,,Colombes,Hauts de Seine,France,92700,756-555-0157,1968-03-17,Partial College,Manual,F,S,1,1,0,2,82803.0,0
20224.0,,Logan,L,Scott,,6729 Mt. Tamalpais Place,,Oregon City,Oregon,United States,97045,422-555-0188,1965-04-18,Partial College,Skilled Manual,M,M,1,1,0,1,55540.0,0
11447.0,,Rebekah,D,Harrising,,3682 Franberry Court,,Bobigny,Seine Saint Denis,France,93000,344-555-0149,1936-11-19,Partial College,Professional,F,M,0,4,4,4,40491.0,0
11465.0,,Robert,J,Martinez,,25 Clayton Road,,Issaquah,Washington,United States,98027,228-555-0146,1966-08-07,Partial College,Professional,M,S,0,2,0,3,153450.0,0
11599.0,,Lisa,,Guo,,8848 Popem St.,,Cheltenham,England,United Kingdom,GL50,347-555-0138,1949-12-21,Partial College,Professional,F,S,1,2,3,4,126872.0,1
13143.0,,Raymond,C,Raman,,1510 West Way,,Caloundra,Queensland,Australia,4551,990-555-0185,1967-04-10,Bachelors ,Professional,M,M,1,0,3,3,58156.0,0
18743.0,,Rebecca,R,Lee,,6782 Bayview Lane,,Victoria,British Columbia,Canada,V8V,889-555-0146,1973-02-10,Partial High School,Skilled Manual,F,S,1,2,0,2,104963.0,1
26484.0,,Courtney,,Campbell,,7080 Pena Vista,,Lemon Grove,California,United States,91945,427-555-0147,1978-05-17,Partial College,Skilled Manual,F,M,1,1,0,0,58842.0,0
20393.0,,Julie,A,Nara,,5288 Deercreek Ln,,London,England,United Kingdom,W1V 5RN,627-555-0179,1964-10-23,High School,Professional,F,M,1,3,5,5,83545.0,1
14809.0,,Arturo,E,Guo,,8459 Fall Creek Road,,Saint Germain en Laye,Yveline,France,78100,974-555-0178,1962-05-15,Bachelors ,Management,M,M,1,4,4,4,64266.0,0
17384.0,,Krista,,Gutierrez,,891 Castle Rock Rd,,Chula Vista,California,United States,91910,196-555-0191,1977-02-25,Partial College,Professional,F,M,1,4,3,4,98434.0,1
16764.0,,Vanessa,M,Bryant,,1040 Northwood Dr.,,Marysville,Washington,United States,98270,142-555-0130,1971-07-23,Graduate Degree,Professional,F,M,1,0,0,4,97542.0,0
18728.0,,Alvin,,Shan,,4002 Dosor,,Paderborn,Nordrhein-Westfalen,Germany,33098,382-555-0135,1961-07-27,Partial High School,Professional,M,M,1,1,5,5,70363.0,1
14777.0,,Cheryl,S,Ortega,,3421 Coggins Drive,,Oxford,England,United Kingdom,OX1,131-555-0194,1954-05-14,Partial College,Clerical,F,M,0,1,4,4,44526.0,0
29267.0,,Alexis,E,Bryant,,6210 Mt. Diablo St,,Olympia,Washington,United States,98501,133-555-0141,1965-04-01,Partial College,Skilled Manual,F,M,1,2,0,0,167000.0,0
16897.0,,Nathan,S,Price,,6532 Pine Creek Way,,Long Beach,California,United States,90802,184-555-0124,1956-05-24,Partial College,Skilled Manual,M,S,1,1,0,0,49124.0,0
19946.0,,Martin,C,Diaz,,3886 Paradise Ct,,Rhodes,New South Wales,Australia,2138,884-555-0179,1948-11-15,Bachelors ,Professional,M,M,1,4,0,0,157134.0,1
18049.0,,Tanya,A,Alvarez,,900 Summercrest Dr.,,Drancy,Seine Saint Denis,France,93700,395-555-0117,1969-12-20,Bachelors ,Manual,F,M,1,0,0,1,69969.0,0
12624.0,,James,E,Price,,57571 San Simeon Ct.,,Lebanon,Oregon,United States,97355,733-555-0118,1964-04-22,Bachelors ,Skilled Manual,M,M,1,2,3,3,82820.0,0
18554.0,,Felicia,,Ortega,,4214 Clayton Road,,Metchosin,British Columbia,Canada,V9,117-555-0152,1940-10-13,Partial College,Professional,F,M,1,3,4,4,156220.0,0
16908.0,,Terry,,Lal,,3191 Martindale Lane,,Saint Germain en Laye,Yveline,France,78100,250-555-0110,1948-08-10,High School,Manual,M,S,0,1,0,0,97326.0,1
12164.0,,Chloe,H,Chandra,,1345 Pepperidge Way,,Bellingham,Washington,United States,98225,788-555-0164,1965-11-24,Partial High School,Skilled Manual,F,S,1,2,1,2,58345.0,0
19527.0,,Carolyn,M,Chapman,,6029 Curletto Drive,,Milsons Point,New South Wales,Australia,2061,461-555-0153,1959-01-08,Partial College,Skilled Manual,F,S,0,1,0,1,98411.0,0
15450.0,,Taylor,W,Henderson,,566 Rock Pass Rd,,Shawnee,British Columbia,Canada,V9B 5T2,410-555-0143,1942-03-19,Graduate Degree,Skilled Manual,F,M,1,0,0,1,81691.0,0
21620.0,,Jamie,A,Guo,,410 Providence Dr,,London,England,United Kingdom,SW1P 2NU,123-555-0197,1955-05-25,Bachelors ,Skilled Manual,F,M,1,0,1,1,48033.0,1
23157.0,,Stacey,B,Cai,,7718 Eiing Court,,Paris,Seine (Paris),France,75014,171-555-0174,1964-03-10,Bachelors ,Clerical,F,S,1,0,0,0,69117.0,0
21312.0,,Richard,,Green,,1019 Sandy Way,,Melton,Victoria,Australia,3337,829-555-0110,1968-03-16,Graduate Degree,Management,M,M,1,0,0,1,156423.0,0
11132.0,,Shawna,,She,,274-555-017 Palms Drive,,Warrnambool,Victoria,Australia,3280,232-555-0160,1963-03-09,Bachelors ,Professional,F,S,1,1,0,1,95717.0,1
11183.0,,Kelli,,Becker,,282 San Ramon Road,,Chatou,Yveline,France,78400,112-555-0158,1944-08-07,Bachelors ,Management,F,M,1,4,4,4,56093.0,1
11941.0,,Dawn,A,Xie,,4525 Ronda Ct,,Neunkirchen,Saarland,Germany,66578,862-555-0128,1951-09-17,Partial College,Clerical,F,S,0,1,0,0,58704.0,0
29203.0,,Tonya,E,Sharma,,5108 St. George Dr.,,Matraville,New South Wales,Australia,2036,194-555-0163,1976-07-26,Partial High School,Clerical,F,M,1,2,1,2,113829.0,0
26056.0,,Paige,,Smith,,1021 Via Cordona,,Puyallup,Washington,United States,98371,662-555-0130,1956-04-20,Graduate Degree,Management,F,M,1,3,3,3,162616.0,0
15812.0,,Natalie,K,Cooper,,8036 Greenbelt Way,,San Diego,California,United States,92102,116-555-0158,1960-06-27,Bachelors ,Skilled Manual,F,S,0,0,2,2,168493.0,1
25889.0,,Thomas,A,Perez,,8782 Hargate Court,,Colma,California,United States,94014,1 (11) 500 555-0182,1967-08-17,Partial College,Skilled Manual,M,S,1,1,0,0,82370.0,1
22891.0,,Caleb,,Wang,,4205 Westover Dr,,Cliffside,British Columbia,Canada,V8Y 1L1,1 (11) 500 555-0126,1969-01-05,Graduate Degree,Management,M,M,1,2,0,4,111349.0,0
14195.0,,Nichole,J,Becker,,238-555-01 Highstone Court,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0185,1958-03-12,Partial High School,Manual,F,M,1,2,0,0,145795.0,0
11349.0,,Chloe,,Young,,370 Curletto Dr.,,Beaverton,Oregon,United States,97005,735-555-0126,1958-05-08,Graduate Degree,Skilled Manual,F,M,1,0,1,1,49137.0,0
15772.0,,Xavier,,White,,1074 Lincoln Dr.,,W. Linn,Oregon,United States,97068,838-555-0119,1967-03-25,Graduate Degree,Skilled Manual,M,S,1,0,0,0,49598.0,1
12604.0,,Kaitlin,,Malhotra,,5141 Appalachian Drive,,Matraville,New South Wales,Australia,2036,145-555-0135,1959-07-10,Partial High School,Clerical,F,S,1,2,1,2,22813.0,0
25827.0,,Jaime,S,Rubio,,140-555-015 Diver Way,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0174,1959-05-22,Bachelors ,Professional,F,S,0,3,0,0,148307.0,0
14575.0,,Lee,,Diaz,,791 Ridge Dr,,Chatou,Yveline,France,78400,1 (11) 500 555-0197,1974-07-23,Bachelors ,Clerical,M,S,0,0,1,1,94581.0,0
15223.0,,Meghan,D,Diaz,,39051 Brownstone Rd.,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0139,1977-12-18,Bachelors ,Professional,F,S,0,2,0,0,36481.0,1
21822.0,,Pamela,,Perez,,Wasserstr 68,,Les Ulis,Essonne,France,91940,1 (11) 500 555-0179,1963-06-15,Partial College,Clerical,F,S,1,1,0,1,120673.0,1
23253.0,,Lindsey,G,Tang,,4829 Notre Dame Ave,,Melton,Victoria,Australia,3337,1 (11) 500 555-0115,1946-08-14,Partial College,Skilled Manual,F,S,1,2,0,2,53767.0,0
28479.0,,Dustin,,Nath,,Herzogstr 8400,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0174,1973-04-07,Partial High School,Professional,M,M,1,4,5,5,64669.0,0
26810.0,,Sydney,,Anderson,,6550 Magcrest Dr.,,Sedro Woolley,Washington,United States,98284,1 (11) 500 555-0165,1980-02-29,Partial College,Clerical,F,M,1,1,0,1,90390.0,0
23955.0,,Michelle,J,Griffin,,5592 Jennifer Way,,National City,California,United States,91950,1 (11) 500 555-0115,1942-02-11,Graduate Degree,Management,F,S,0,2,1,2,35393.0,0
16373.0,,Donna,,Tang,,157-555-01 Clear Dr.,,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0154,1975-01-15,High School,Management,F,S,0,3,1,5,51970.0,0
21319.0,,Daniel,W,Thomas,,2748 Pinehurst Court,,Port Orchard,Washington,United States,98366,992-555-0116,1971-10-15,Partial College,Skilled Manual,M,M,1,1,0,0,112909.0,0
19809.0,,Monique,M,Sanz,,2137 White Drive,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0196,1957-02-16,Partial College,Skilled Manual,F,M,1,2,0,2,98679.0,0
11693.0,,Barbara,C,Rai,,2181 Roseidge Lane,,Redwood City,California,United States,94063,110-555-0148,1960-03-03,High School,Skilled Manual,F,M,1,1,0,0,108286.0,0
11226.0,,Haley,C,Morgan,,6191bi Ct.,,London,England,United Kingdom,SW8 4BG,943-555-0116,1954-06-04,Partial College,Manual,F,M,1,0,1,1,95020.0,0
27481.0,,Wesley,C,Liu,,214-555-011 Vista Valley Road,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0121,1950-04-13,Partial High School,Manual,M,M,1,2,0,0,62199.0,0
23670.0,,Jennifer,M,Hughes,,114 Via Cordona,,National City,California,United States,91950,1 (11) 500 555-0131,1968-01-01,Graduate Degree,Management,F,S,0,2,2,2,68544.0,1
14237.0,,Karen,S,Wu,,883-555-01 Janin Pl.,,Long Beach,California,United States,90802,1 (11) 500 555-0162,1953-04-07,High School,Skilled Manual,F,S,1,2,3,4,127734.0,1
11429.0,,Maria,,James,,6543 J St.,,Spokane,Washington,United States,99202,1 (11) 500 555-0115,1945-02-13,Graduate Degree,Management,F,S,0,3,2,2,42837.0,1
11545.0,,Nicole,J,Taylor,,6787 Delta View Ln.,,Hervey Bay,Queensland,Australia,4655,540-555-0183,1954-11-25,Partial College,Manual,F,M,1,0,0,0,42012.0,0
18394.0,,Grace,,Brooks,,1592 Abbey Court,,National City,California,United States,91950,144-555-0189,1960-08-08,Partial College,Professional,F,S,1,1,1,2,161741.0,0
22968.0,,Eric,E,Walker,, 2810 Murc Drive,,Bremerton,Washington,United States,98312,1 (11) 500 555-0124,1974-04-08,Bachelors ,Professional,M,M,1,0,3,4,122850.0,0
15103.0,,Grace,G,Gonzales,,683 Laguna Street,,Newton,British Columbia,Canada,V2M1P1,1 (11) 500 555-0134,1964-02-17,High School,Professional,F,M,1,2,0,4,146239.0,0
18110.0,,Bethany,,Chavez,,942 Santa Fe,,Beaverton,Oregon,United States,97005,1 (11) 500 555-0115,1949-07-12,Bachelors ,Professional,F,S,1,1,0,0,84070.0,0
18833.0,,Nicole,,Williams,,2710 Oonywood Circle,,Everett,Washington,United States,98201,1 (11) 500 555-0128,1968-10-08,Bachelors ,Management,F,M,1,2,0,5,125850.0,0
11482.0,,Seth,F,Hall,,Midi-Couleurs,,Colma,California,United States,94014,1 (11) 500 555-0142,1958-05-10,Partial College,Clerical,M,M,1,1,0,1,43364.0,0
25251.0,,Gabrielle,,James,,7289 La Vista Ave.,,Lynnwood,Washington,United States,98036,1 (11) 500 555-0160,1957-02-27,Partial College,Skilled Manual,F,S,1,1,0,0,72258.0,0
18720.0,,Derek,L,Lal,,1957-09- Logan Court,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0123,1947-12-28,High School,Manual,M,S,0,1,0,0,136052.0,1
15870.0,,Caleb,L,Roberts,,9075 Concord Ave,,Concord,California,United States,94519,969-555-0100,1971-09-06,Partial High School,Skilled Manual,M,M,1,2,1,2,43927.0,0
17478.0,,Tracy,,Sharma,,621-555-015 Mcelroy Court,,Hawthorne,Queensland,Australia,4171,522-555-0168,1972-04-03,Partial High School,Clerical,F,S,1,2,1,2,36994.0,0
15656.0,,Ryan,,Bryant,,7171 Rosec St.,,Olympia,Washington,United States,98501,1 (11) 500 555-0189,1950-08-26,Graduate Degree,Skilled Manual,M,S,1,0,0,4,54705.0,0
11240.0,,Jose,J,Jenkins,,6120 Partridge Drive,,Chula Vista,California,United States,91910,1 (11) 500 555-0137,1952-04-13,Graduate Degree,Skilled Manual,M,S,1,0,0,0,11242.0,0
11178.0,,Meredith,,Suri,,3780 Amaranth Way,,Sooke,British Columbia,Canada,V0,1 (11) 500 555-0175,1971-02-24,Graduate Degree,Professional,F,S,1,0,0,2,52001.0,1
20354.0,,Alvin,,Zhou,,1707 Via Del Verdes,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0177,1954-02-08,High School,Manual,M,S,0,1,0,0,143146.0,0
20808.0,,Robert,,Edwards,,6445 South Royal Links,,Redmond,Washington,United States,98052,1 (11) 500 555-0176,1966-11-11,Graduate Degree,Professional,M,S,0,0,0,2,31543.0,1
15220.0,,Jaime,J,Shan,,2306 Doreen Lane,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0117,1951-03-21,Bachelors ,Professional,M,M,1,4,0,0,36631.0,0
26996.0,,Caroline,L,Simmons,,3801 Whiteland Drive,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0166,1979-09-23,High School,Management,F,M,0,4,5,5,45139.0,1
17099.0,,Preston,W,Rubio,,Königstr 390,,Paris,Seine (Paris),France,75009,1 (11) 500 555-0167,1967-04-15,Partial College,Manual,M,M,0,1,0,0,31022.0,0
27932.0,,Erik,C,Navarro,,3598 N. Broadway,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0157,1969-12-09,Partial College,Manual,M,S,0,1,1,1,80813.0,0
28726.0,,Victor,E,Vazquez,,1183 Melinda Court,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0118,1972-08-14,High School,Manual,M,S,0,1,0,0,48072.0,0
12725.0,,Ashley,L,Bryant,,"3372, rue Villedo",,Bonn,Hamburg,Germany,53001,1 (11) 500 555-0169,1951-09-11,High School,Professional,F,M,0,4,4,4,19620.0,0
17932.0,,James,A,Roberts,, Dall Mirley Dr.,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0143,1961-10-12,Bachelors ,Professional,M,M,0,1,0,0,58665.0,0
21045.0,,Jamie,S,Moreno,,7943 Summerhlow Drive,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0121,1944-05-21,Partial High School,Professional,M,M,1,4,5,5,52889.0,0
15960.0,,Melody,J,Serrano,,5740 Cardinal Drive,,Chatou,Yveline,France,78400,1 (11) 500 555-0117,1964-06-24,Partial High School,Manual,F,S,1,2,0,0,72484.0,0
11809.0,,Thomas,L,Lee,,74 Olivera Rd.,,Burien,Washington,United States,98168,1 (11) 500 555-0187,1973-08-22,Partial High School,Clerical,M,S,0,3,0,5,117504.0,0
17090.0,,Hailey,,Morris,,Auf Der Steige 90,,Berkeley,California,United States,94704,1 (11) 500 555-0155,1962-03-04,Partial College,Professional,F,S,0,2,0,3,57485.0,0
12555.0,,Brandi,,Navarro,,"37, route de Marseille",,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0144,1955-04-01,Bachelors ,Management,F,S,0,4,4,4,55247.0,1
11370.0,,Melody,E,Ramos,,Parise Straße 24641,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0187,1956-09-15,Partial College,Skilled Manual,F,M,1,1,0,1,47222.0,0
11433.0,,Melanie,M,Rogers,,3064 Shakespeare Drive,,Woodland Hills,California,United States,91364,1 (11) 500 555-0198,1971-10-16,High School,Professional,F,S,0,1,1,2,114053.0,0
20653.0,,Jennifer,R,Perry,,1123 La Vista Avenue,,Burbank,California,United States,91502,1 (11) 500 555-0134,1957-11-25,Graduate Degree,Professional,F,M,1,0,0,0,117412.0,1
11106.0,,Trisha,E,Chen,,3570 Carmel Drive,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0111,1962-01-23,Bachelors ,Professional,F,S,1,4,5,5,146052.0,1
14055.0,,Raul,J,Xie,,1714 Marsh Meadow Way,,Salem,Oregon,United States,97301,1 (11) 500 555-0119,1969-08-01,Graduate Degree,Skilled Manual,M,M,1,0,0,4,46440.0,0
11790.0,,Arianna,,Simmons,,6973 Mt. Whitney Way,,N. Vancouver,British Columbia,Canada,V7L 4J4,1 (11) 500 555-0114,1964-11-27,Graduate Degree,Skilled Manual,F,M,1,0,1,1,125572.0,0
25175.0,,Dakota,J,Coleman,,"11, rue de Berri",,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0174,1973-04-20,Partial High School,Professional,M,S,1,4,5,5,43217.0,1
11659.0,,Tracy,H,Sharma,,8715 El Camino Dr.,,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0181,1973-05-17,Bachelors ,Clerical,F,M,1,0,0,0,145448.0,0
12652.0,,Jessica,E,Miller,,7805 Cobblestone Ct.,,Dunkerque,Nord,France,59140,1 (11) 500 555-0127,1968-09-04,High School,Manual,F,S,1,2,3,3,25472.0,1
18730.0,,Dawn,,Chen,,Kappellweg 664,,Les Ulis,Essonne,France,91940,1 (11) 500 555-0128,1945-09-04,Partial College,Clerical,F,S,1,1,0,0,176593.0,0
20157.0,,Kelly,,Butler,,6469 Eagle Way,,Redmond,Washington,United States,98052,1 (11) 500 555-0125,1951-08-11,Bachelors ,Professional,F,S,1,1,0,0,96220.0,1
19972.0,,Gary,A,Suarez,,1367 Norton Ct,,Perth,South Australia,Australia,6006,1 (11) 500 555-0162,1959-11-21,Bachelors ,Professional,M,S,1,2,2,3,51886.0,1
26276.0,,Kellie,E,Alvarez,,8802 Logan Court,,Portland,Oregon,United States,97205,145-555-0154,1940-09-11,Graduate Degree,Management,F,S,1,4,3,3,94494.0,1
29064.0,,Ashley,R,Brown,,2457 Matterhorn Ct,,Salem,Oregon,United States,97301,231-555-0147,1970-05-18,Partial College,Skilled Manual,F,S,0,1,0,0,14860.0,1
22344.0,,Cassidy,,Henderson,,9768 Macalvey Drive,,München,Nordrhein-Westfalen,Germany,80074,794-555-0133,1969-09-19,Partial College,Manual,F,S,0,1,1,1,48824.0,1
20082.0,,Wesley,,Zeng,,9294 Pine Leaf Court,,Ballard,Washington,United States,98107,743-555-0128,1953-03-26,Bachelors ,Management,M,M,1,3,0,5,63474.0,0
18890.0,,Hector,T,Navarro,,"30, rue Descartes",,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0157,1956-07-28,Bachelors ,Professional,M,S,1,1,2,2,10425.0,1
25423.0,,Alisha,J,Li,,"029, rue des Bouchers",,Bellingham,Washington,United States,98225,1 (11) 500 555-0190,1972-12-06,Graduate Degree,Management,F,M,1,2,0,2,50995.0,0
11660.0,,Gerald,C,Chapman,,"92, rue des Berges",,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0163,1959-11-26,Partial College,Professional,M,M,0,2,4,4,71208.0,1
28679.0,,Ross,,Chandra,,3651 Frisbie Court,,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0126,1940-04-14,Partial High School,Manual,M,S,0,2,0,0,92520.0,0
19939.0,,Tabitha,,Travers,,8274 Gladstone Drive,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0176,1968-07-06,Partial College,Clerical,F,S,1,1,0,0,146519.0,0
19435.0,,Christine,C,Pal,,Unter Linden 7754,,York,England,United Kingdom,YO15,1 (11) 500 555-0114,1947-11-18,Bachelors ,Clerical,F,S,1,0,0,1,58417.0,0
15331.0,,Alexis,,Perry,,18455 Citrus Ave,,Corvallis,Oregon,United States,97330,1 (11) 500 555-0139,1960-07-22,Graduate Degree,Professional,F,M,0,1,0,0,108415.0,0
20689.0,,Natalie,M,Long,,2427 Adobe St,,Seattle,Washington,United States,98104,185-555-0180,1958-06-24,High School,Professional,F,M,1,1,3,4,167702.0,0
12334.0,,Tara,L,Tang,,8474 Dover Way,,Paderborn,Nordrhein-Westfalen,Germany,33098,984-555-0197,1955-05-03,Partial College,Manual,F,S,0,0,0,2,87084.0,0
17176.0,,Lucas,M,Gonzales,,6089 Santa Fe,,Frankfurt am Main,Saarland,Germany,60075,125-555-0154,1957-09-21,Partial College,Professional,M,M,1,3,4,4,32654.0,0
14710.0,,Clarence,J,Deng,,4015 Riverside Drive,,Paris,Seine (Paris),France,75002,1 (11) 500 555-0163,1963-09-15,Partial College,Manual,M,M,1,0,0,1,20110.0,0
22353.0,,Regina,S,Perez,,8084 Quiell St.,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0117,1971-05-09,Bachelors ,Professional,F,M,1,0,3,3,71117.0,0
25208.0,,Tiffany,,Lu,,9276 Black View Road,,Erlangen,Bayern,Germany,91054,528-555-0159,1975-06-19,Partial College,Clerical,F,S,0,1,0,0,56372.0,0
17969.0,,Regina,,Garcia,,4681 El Verano,,Sunbury,Victoria,Australia,3429,764-555-0119,1956-05-03,Graduate Degree,Management,F,S,1,0,0,4,98966.0,1
28577.0,,Devin,,Perez,,Hon California St.,,Oregon City,Oregon,United States,97045,436-555-0116,1962-08-10,Bachelors ,Management,M,S,0,0,3,4,36066.0,1
29273.0,,Jill,,Ramos,,6791 Larkfield Dr.,,London,England,United Kingdom,W1Y 3RA,346-555-0184,1969-12-12,Partial College,Clerical,F,S,1,1,4,4,80778.0,1
11104.0,,Elijah,,Simmons,,9306 Cleveland Avenue,,Torrance,California,United States,90505,769-555-0171,1966-05-24,Graduate Degree,Management,M,M,0,3,1,1,98085.0,1
26082.0,,Alexa,L,Morgan,,1261 Frestwick Drive,,San Carlos,California,United States,94070,621-555-0142,1963-03-16,Bachelors ,Management,F,S,0,3,3,3,104467.0,1
18310.0,,Elijah,D,Turner,,2490 Heights Ave.,,Cheltenham,England,United Kingdom,GL50,743-555-0126,1953-06-13,Bachelors ,Professional,M,M,1,0,0,0,46517.0,0
19875.0,,Zachary,G,Shan,,1077 Greenhills Circle,,Langley,British Columbia,Canada,V3A 4R2,1 (11) 500 555-0199,1964-04-20,Partial College,Clerical,M,M,0,1,0,2,109176.0,0
19323.0,,Paula,G,Vazquez,,"81, route de Marseille",,Santa Monica,California,United States,90401,1 (11) 500 555-0116,1961-07-08,Graduate Degree,Management,F,S,1,2,0,3,23044.0,0
17731.0,,Donna,A,Nath,,Postfach 11 01 00,,Berlin,Saarland,Germany,14197,1 (11) 500 555-0194,1979-07-22,Partial College,Manual,F,S,0,0,0,1,14777.0,0
13300.0,,Grant,,Jai,,9332 Millpoint Ct.,,Berlin,Saarland,Germany,14197,496-555-0118,1963-11-24,Partial High School,Manual,M,S,0,2,0,0,69407.0,1
16550.0,,Latoya,,Xie,,5781 Riverside Court,,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0151,1954-08-28,High School,Manual,F,S,1,1,1,1,52588.0,1
15084.0,,Brandy,A,Fernandez,,2391 Glenside Drive,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0168,1955-10-15,Graduate Degree,Clerical,F,M,0,0,0,1,57493.0,0
25850.0,,Jamie,,Jimenez,,7225 Pacheco St.,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0198,1979-10-28,Bachelors ,Professional,M,M,1,1,3,3,104880.0,0
13806.0,,Lawrence,,Ashe,,1064 Merew Street,,Paris,Seine (Paris),France,75002,1 (11) 500 555-0135,1977-10-24,High School,Management,M,S,1,3,1,4,86093.0,0
29423.0,,Richard,A,Wood,,Hochstr 8444,,Seattle,Washington,United States,98104,1 (11) 500 555-0123,1963-08-17,Partial College,Clerical,M,M,1,1,0,1,13029.0,0
19378.0,,Jesse,,Bradley,,4976 Soto St.,,Spokane,Washington,United States,99202,1 (11) 500 555-0179,1973-08-14,Partial College,Skilled Manual,M,S,0,1,0,0,59639.0,1
27721.0,,Morgan,C,Carter,,2109 Holbrook Dr.,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0168,1972-10-02,Partial College,Skilled Manual,F,M,1,1,0,1,88291.0,1
16085.0,,Devin,E,Rodriguez,,865-555-012 Merry Circle,,Berkeley,California,United States,94704,1 (11) 500 555-0184,1968-10-12,High School,Skilled Manual,M,M,1,2,3,4,149878.0,1
25654.0,,Lucas,M,Allen,,Essener Straße 664,,Yakima,Washington,United States,98901,1 (11) 500 555-0165,1975-08-26,Partial College,Professional,M,M,0,2,1,2,56670.0,1
16088.0,,Marc,A,Vazquez,,5065 Yachele Road,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0135,1958-03-12,Bachelors ,Professional,M,S,0,3,0,0,87845.0,1
22403.0,,Damien,M,Zhou,,Klara Straße 876,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0145,1954-08-26,Bachelors ,Management,M,M,1,2,0,2,85866.0,0
11705.0,,Harold,,Sanchez,,4008 Carmel Drive,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0170,1953-11-08,Partial College,Skilled Manual,M,M,0,1,0,1,51462.0,1
17441.0,,Neil,J,Ruiz,,134 Blue Jay Drive,,La Jolla,California,United States,92806,1 (11) 500 555-0146,1956-02-06,High School,Skilled Manual,M,M,1,2,0,0,133598.0,0
15845.0,,Carolyn,D,Rubio,,Krönerweg 8297,,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0161,1965-05-26,Graduate Degree,Clerical,F,S,1,0,0,0,68439.0,0
22828.0,,Jaclyn,L,Schmidt,,"28, rue des Vendangeurs",,Oakland,California,United States,94611,1 (11) 500 555-0152,1966-04-03,Bachelors ,Skilled Manual,F,M,1,2,5,5,151224.0,1
